cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
22,Querétaro,005,Colón,1002000009,Porcentaje de mujeres de 60 y más años,2015,3.681363397,No especificada
22,Querétaro,005,Colón,1002000009,Porcentaje de mujeres de 60 y más años,2020,8.72784119399463,No especificada
22,Querétaro,005,Colón,1002000010,Edad mediana,1995,ND,Años
22,Querétaro,005,Colón,1002000010,Edad mediana,2000,18,Años
22,Querétaro,005,Colón,1002000010,Edad mediana,2005,20,Años
22,Querétaro,005,Colón,1002000010,Edad mediana,2010,21,Años
22,Querétaro,005,Colón,1002000010,Edad mediana,2015,22.12144,Años
22,Querétaro,005,Colón,1002000010,Edad mediana,2020,25,Años
22,Querétaro,005,Colón,1002000011,Edad mediana hombres,1995,ND,Años
22,Querétaro,005,Colón,1002000011,Edad mediana hombres,2000,18,Años
22,Querétaro,005,Colón,1002000011,Edad mediana hombres,2005,19,Años
22,Querétaro,005,Colón,1002000011,Edad mediana hombres,2010,21,Años
22,Querétaro,005,Colón,1002000011,Edad mediana hombres,2020,24,Años
22,Querétaro,005,Colón,1002000012,Edad mediana mujeres,1995,ND,Años
22,Querétaro,005,Colón,1002000012,Edad mediana mujeres,2000,19,Años
22,Querétaro,005,Colón,1002000012,Edad mediana mujeres,2005,20,Años
22,Querétaro,005,Colón,1002000012,Edad mediana mujeres,2010,22,Años
22,Querétaro,005,Colón,1002000012,Edad mediana mujeres,2020,26,Años
22,Querétaro,005,Colón,1002000014,Población en hogares censales,1995,ND,Personas
22,Querétaro,005,Colón,1002000014,Población en hogares censales,2000,46450,Personas
22,Querétaro,005,Colón,1002000014,Población en hogares censales,2005,51356,Personas
22,Querétaro,005,Colón,1002000014,Población en hogares censales,2010,57963,Personas
22,Querétaro,005,Colón,1002000014,Población en hogares censales,2020,66905,Personas
22,Querétaro,005,Colón,1002000015,Población en hogares familiares,1995,ND,Personas
22,Querétaro,005,Colón,1002000015,Población en hogares familiares,2000,46062,Personas
22,Querétaro,005,Colón,1002000015,Población en hogares familiares,2005,50886,Personas
22,Querétaro,005,Colón,1002000015,Población en hogares familiares,2010,57241,Personas
22,Querétaro,005,Colón,1002000015,Población en hogares familiares,2020,65556,Personas
22,Querétaro,005,Colón,1002000016,Población en hogares no familiares,1995,ND,Personas
22,Querétaro,005,Colón,1002000016,Población en hogares no familiares,2000,366,Personas
22,Querétaro,005,Colón,1002000016,Población en hogares no familiares,2005,464,Personas
22,Querétaro,005,Colón,1002000016,Población en hogares no familiares,2010,699,Personas
22,Querétaro,005,Colón,1002000016,Población en hogares no familiares,2020,1340,Personas
22,Querétaro,005,Colón,1002000018,Hogares censales,1995,ND,Hogares censales
22,Querétaro,005,Colón,1002000018,Hogares censales,2000,9236,Hogares censales
22,Querétaro,005,Colón,1002000018,Hogares censales,2005,10877,Hogares censales
22,Querétaro,005,Colón,1002000018,Hogares censales,2010,13119,Hogares censales
22,Querétaro,005,Colón,1002000018,Hogares censales,2020,16146,Hogares censales
22,Querétaro,005,Colón,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
22,Querétaro,005,Colón,1002000019,Hogares con jefatura masculina,2000,7831,Hogares
22,Querétaro,005,Colón,1002000019,Hogares con jefatura masculina,2005,9192,Hogares
22,Querétaro,005,Colón,1002000019,Hogares con jefatura masculina,2010,10807,Hogares
22,Querétaro,005,Colón,1002000019,Hogares con jefatura masculina,2020,11905,Hogares
22,Querétaro,005,Colón,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
22,Querétaro,005,Colón,1002000020,Hogares con jefatura femenina,2000,1405,Hogares
22,Querétaro,005,Colón,1002000020,Hogares con jefatura femenina,2005,1685,Hogares
22,Querétaro,005,Colón,1002000020,Hogares con jefatura femenina,2010,2312,Hogares
22,Querétaro,005,Colón,1002000020,Hogares con jefatura femenina,2020,4241,Hogares
22,Querétaro,005,Colón,1002000021,Tamaño promedio de los hogares censales,1995,ND,Personas
22,Querétaro,005,Colón,1002000021,Tamaño promedio de los hogares censales,2000,5.03,Personas
22,Querétaro,005,Colón,1002000021,Tamaño promedio de los hogares censales,2005,4.72,Personas
22,Querétaro,005,Colón,1002000021,Tamaño promedio de los hogares censales,2010,4.42,Personas
22,Querétaro,005,Colón,1002000021,Tamaño promedio de los hogares censales,2020,4.14375077418556,Personas
22,Querétaro,005,Colón,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,Personas
22,Querétaro,005,Colón,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,5.2,Personas
22,Querétaro,005,Colón,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,4.89,Personas
22,Querétaro,005,Colón,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,4.57,Personas
22,Querétaro,005,Colón,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,4.28467030659387,Personas
22,Querétaro,005,Colón,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,Personas
22,Querétaro,005,Colón,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,4.08,Personas
22,Querétaro,005,Colón,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.81,Personas
22,Querétaro,005,Colón,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.72,Personas
22,Querétaro,005,Colón,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,3.7481726008017,Personas
22,Querétaro,005,Colón,1002000024,Relación hombres-mujeres,1995,100.67,Hombres por cada 100 mujeres
22,Querétaro,005,Colón,1002000024,Relación hombres-mujeres,2000,98.89,Hombres por cada 100 mujeres
22,Querétaro,005,Colón,1002000024,Relación hombres-mujeres,2005,97.58,Hombres por cada 100 mujeres
22,Querétaro,005,Colón,1002000024,Relación hombres-mujeres,2010,99.24,Hombres por cada 100 mujeres
22,Querétaro,005,Colón,1002000024,Relación hombres-mujeres,2015,98.97444,Hombres por cada 100 mujeres
22,Querétaro,005,Colón,1002000024,Relación hombres-mujeres,2020,97.9386611618991,Hombres por cada 100 mujeres
22,Querétaro,005,Colón,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,82.5264309150565,Porcentaje
22,Querétaro,005,Colón,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,88.46,Porcentaje
22,Querétaro,005,Colón,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,91.3261070657717,Porcentaje
22,Querétaro,005,Colón,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,93.0337943269991,Porcentaje
22,Querétaro,005,Colón,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,96.3,Tasa
22,Querétaro,005,Colón,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,98.06321,Tasa
22,Querétaro,005,Colón,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,99.0071704357419,Tasa
22,Querétaro,005,Colón,1002000055,Población de edad no especificada,2020,14,Personas
22,Querétaro,005,Colón,1002000056,Población de edad no especificada. Hombres,2020,7,Personas
22,Querétaro,005,Colón,1002000057,Población de edad no especificada. Mujeres,2020,7,Personas
22,Querétaro,005,Colón,1002000058,Población de 0 a 4 años,2020,6546,Personas
22,Querétaro,005,Colón,1002000059,Población de 0 a 4 años. Hombres,2020,3231,Personas
22,Querétaro,005,Colón,1002000060,Población de 0 a 4 años. Mujeres,2020,3315,Personas
22,Querétaro,005,Colón,1002000061,Población de 10 a 14 años,2020,6865,Personas
22,Querétaro,005,Colón,1002000062,Población de 10 a 14 años. Hombres,2020,3521,Personas
22,Querétaro,005,Colón,1002000063,Población de 10 a 14 años. Mujeres,2020,3344,Personas
22,Querétaro,005,Colón,1002000064,Población de 100 años y más,2020,11,Personas
22,Querétaro,005,Colón,1002000065,Población de 100 años y más. Hombres,2020,4,Personas
22,Querétaro,005,Colón,1002000066,Población de 100 años y más. Mujeres,2020,7,Personas
22,Querétaro,005,Colón,1002000067,Población de 15 a 19 años,2020,6560,Personas
22,Querétaro,005,Colón,1002000068,Población de 15 a 19 años. Hombres,2020,3382,Personas
22,Querétaro,005,Colón,1002000069,Población de 15 a 19 años. Mujeres,2020,3178,Personas
22,Querétaro,005,Colón,1002000070,Población de 20 a 24 años,2020,6131,Personas
22,Querétaro,005,Colón,1002000071,Población de 20 a 24 años. Hombres,2020,3154,Personas
22,Querétaro,005,Colón,1002000072,Población de 20 a 24 años. Mujeres,2020,2977,Personas
22,Querétaro,005,Colón,1002000073,Población de 25 a 29 años,2020,5988,Personas
22,Querétaro,005,Colón,1002000074,Población de 25 a 29 años. Hombres,2020,2948,Personas
22,Querétaro,005,Colón,1002000075,Población de 25 a 29 años. Mujeres,2020,3040,Personas
22,Querétaro,005,Colón,1002000076,Población de 30 a 34 años,2020,5184,Personas
22,Querétaro,005,Colón,1002000077,Población de 30 a 34 años. Hombres,2020,2485,Personas
22,Querétaro,005,Colón,1002000078,Población de 30 a 34 años. Mujeres,2020,2699,Personas
22,Querétaro,005,Colón,1002000079,Población de 35 a 39 años,2020,4755,Personas
22,Querétaro,005,Colón,1002000080,Población de 35 a 39 años. Hombres,2020,2313,Personas
22,Querétaro,005,Colón,1002000081,Población de 35 a 39 años. Mujeres,2020,2442,Personas
22,Querétaro,005,Colón,1002000082,Población de 40 a 44 años,2020,4068,Personas
22,Querétaro,005,Colón,1002000083,Población de 40 a 44 años. Hombres,2020,1954,Personas
22,Querétaro,005,Colón,1002000084,Población de 40 a 44 años. Mujeres,2020,2114,Personas
22,Querétaro,005,Colón,1002000085,Población de 45 a 49 años,2020,3494,Personas
22,Querétaro,005,Colón,1002000086,Población de 45 a 49 años. Hombres,2020,1684,Personas
22,Querétaro,005,Colón,1002000087,Población de 45 a 49 años. Mujeres,2020,1810,Personas
22,Querétaro,005,Colón,1002000088,Población de 5 a 9 años,2020,6913,Personas
22,Querétaro,005,Colón,1002000089,Población de 5 a 9 años. Hombres,2020,3487,Personas
22,Querétaro,005,Colón,1002000090,Población de 5 a 9 años. Mujeres,2020,3426,Personas
22,Querétaro,005,Colón,1002000091,Población de 50 a 54 años,2020,2843,Personas
22,Querétaro,005,Colón,1002000092,Población de 50 a 54 años. Hombres,2020,1388,Personas
22,Querétaro,005,Colón,1002000093,Población de 50 a 54 años. Mujeres,2020,1455,Personas
22,Querétaro,005,Colón,1002000094,Población de 55 a 59 años,2020,2185,Personas
22,Querétaro,005,Colón,1002000095,Población de 55 a 59 años. Hombres,2020,1041,Número de personas
22,Querétaro,005,Colón,1002000096,Población de 55 a 59 años. Mujeres,2020,1144,Número de personas
22,Querétaro,005,Colón,1002000097,Población de 60 a 64 años,2020,1752,Personas
22,Querétaro,005,Colón,1002000098,Población de 60 a 64 años. Hombres,2020,853,Número de personas
22,Querétaro,005,Colón,1002000099,Población de 60 a 64 años. Mujeres,2020,899,Número de personas
22,Querétaro,005,Colón,1002000100,Población de 65 a 69 años,2020,1254,Personas
22,Querétaro,005,Colón,1002000101,Población de 65 a 69 años. Hombres,2020,608,Número de personas
22,Querétaro,005,Colón,1002000102,Población de 65 a 69 años. Mujeres,2020,646,Número de personas
22,Querétaro,005,Colón,1002000103,Población de 70 a 74 años,2020,939,Personas
22,Querétaro,005,Colón,1002000104,Población de 70 a 74 años. Hombres,2020,443,Número de personas
22,Querétaro,005,Colón,1002000105,Población de 70 a 74 años. Mujeres,2020,496,Número de personas
22,Querétaro,005,Colón,1002000106,Población de 75 a 79 años,2020,690,Personas
22,Querétaro,005,Colón,1002000107,Población de 75 a 79 años. Hombres,2020,310,Número de personas
22,Querétaro,005,Colón,1002000108,Población de 75 a 79 años. Mujeres,2020,380,Número de personas
22,Querétaro,005,Colón,1002000109,Población de 80 a 84 años,2020,449,Personas
22,Querétaro,005,Colón,1002000110,Población de 80 a 84 años. Hombres,2020,195,Número de personas
22,Querétaro,005,Colón,1002000111,Población de 80 a 84 años. Mujeres,2020,254,Número de personas
22,Querétaro,005,Colón,1002000112,Población de 85 a 89 años,2020,306,Personas
22,Querétaro,005,Colón,1002000113,Población de 85 a 89 años. Hombres,2020,133,Número de personas
22,Querétaro,005,Colón,1002000114,Población de 85 a 89 años. Mujeres,2020,173,Número de personas
22,Querétaro,005,Colón,1002000115,Población de 90 a 94 años,2020,129,Personas
22,Querétaro,005,Colón,1002000116,Población de 90 a 94 años. Hombres,2020,51,Número de personas
22,Querétaro,005,Colón,1002000117,Población de 90 a 94 años. Mujeres,2020,78,Número de personas
22,Querétaro,005,Colón,1002000118,Población de 95 a 99 años,2020,45,Personas
22,Querétaro,005,Colón,1002000119,Población de 95 a 99 años. Hombres,2020,19,Número de personas
22,Querétaro,005,Colón,1002000120,Población de 95 a 99 años. Mujeres,2020,26,Número de personas
22,Querétaro,005,Colón,1002000127,Relación de dependencia,2015,60.870235,Porcentaje
22,Querétaro,005,Colón,1002000127,Relación de dependencia,2020,56.2081005586592,Porcentaje
22,Querétaro,005,Colón,1003000001,Total de viviendas particulares habitadas,1995,8081,Viviendas
22,Querétaro,005,Colón,1003000001,Total de viviendas particulares habitadas,2000,8956,Viviendas
22,Querétaro,005,Colón,1003000001,Total de viviendas particulares habitadas,2005,9859,Viviendas
22,Querétaro,005,Colón,1003000001,Total de viviendas particulares habitadas,2010,13124,Viviendas
22,Querétaro,005,Colón,1003000001,Total de viviendas particulares habitadas,2015,14485,Viviendas
22,Querétaro,005,Colón,1003000001,Total de viviendas particulares habitadas,2020,16146,Viviendas
22,Querétaro,005,Colón,1003000011,Viviendas particulares habitadas,1995,8067,Número de Viviendas
22,Querétaro,005,Colón,1003000011,Viviendas particulares habitadas,2000,8903,Número de Viviendas
22,Querétaro,005,Colón,1003000011,Viviendas particulares habitadas,2005,9848,Número de Viviendas
22,Querétaro,005,Colón,1003000011,Viviendas particulares habitadas,2010,13119,Número de Viviendas
22,Querétaro,005,Colón,1003000011,Viviendas particulares habitadas,2020,15940,Número de Viviendas
22,Querétaro,005,Colón,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,5.3,Promedio
22,Querétaro,005,Colón,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,5.2,Promedio
22,Querétaro,005,Colón,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,5.2,Promedio
22,Querétaro,005,Colón,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,4.42,Promedio
22,Querétaro,005,Colón,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,4.3263376,Promedio
22,Querétaro,005,Colón,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,4.14476131432114,Promedio
22,Querétaro,005,Colón,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,7245,Viviendas
22,Querétaro,005,Colón,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,8201,Viviendas
22,Querétaro,005,Colón,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,9539,Viviendas
22,Querétaro,005,Colón,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,12644,Viviendas
22,Querétaro,005,Colón,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,15953,Viviendas
22,Querétaro,005,Colón,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,6905,Viviendas
22,Querétaro,005,Colón,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,7783,Viviendas
22,Querétaro,005,Colón,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,8773,Viviendas
22,Querétaro,005,Colón,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,11892,Viviendas
22,Querétaro,005,Colón,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,15754,Viviendas
22,Querétaro,005,Colón,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,2476,Viviendas
22,Querétaro,005,Colón,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,3691,Viviendas
22,Querétaro,005,Colón,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,6878,Viviendas
22,Querétaro,005,Colón,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,9984,Viviendas
22,Querétaro,005,Colón,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,14799,Viviendas
22,Querétaro,005,Colón,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
22,Querétaro,005,Colón,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,5068,Viviendas
22,Querétaro,005,Colón,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,7096,Viviendas
22,Querétaro,005,Colón,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,10324,Viviendas
22,Querétaro,005,Colón,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,14885,Viviendas
22,Querétaro,005,Colón,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
22,Querétaro,005,Colón,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,1139,Viviendas
22,Querétaro,005,Colón,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,3614,Viviendas
22,Querétaro,005,Colón,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,5703,Viviendas
22,Querétaro,005,Colón,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,9574,Viviendas
22,Querétaro,005,Colón,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
22,Querétaro,005,Colón,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,99,Viviendas
22,Querétaro,005,Colón,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,453,Viviendas
22,Querétaro,005,Colón,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,1160,Viviendas
22,Querétaro,005,Colón,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,2996,Viviendas
22,Querétaro,005,Colón,1004000001,Población derechohabiente a servicios de salud,2000,14516,Personas
22,Querétaro,005,Colón,1004000001,Población derechohabiente a servicios de salud,2005,14249,Personas
22,Querétaro,005,Colón,1004000001,Población derechohabiente a servicios de salud,2010,42806,Personas
22,Querétaro,005,Colón,1004000001,Población derechohabiente a servicios de salud,2020,49501,Personas
22,Querétaro,005,Colón,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
22,Querétaro,005,Colón,1005000012,Población de 5 años y más que asiste a la escuela,2000,12817,Personas
22,Querétaro,005,Colón,1005000012,Población de 5 años y más que asiste a la escuela,2005,14562,Personas
22,Querétaro,005,Colón,1005000012,Población de 5 años y más que asiste a la escuela,2010,16261,Personas
22,Querétaro,005,Colón,1005000012,Población de 5 años y más que asiste a la escuela,2020,17429,Personas
22,Querétaro,005,Colón,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
22,Querétaro,005,Colón,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,5.1,Años de escolaridad
22,Querétaro,005,Colón,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,5.9,Años de escolaridad
22,Querétaro,005,Colón,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,6.53,Años de escolaridad
22,Querétaro,005,Colón,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,7.2576013,Años de escolaridad
22,Querétaro,005,Colón,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,7.969463525283,Años de escolaridad
22,Querétaro,005,Colón,1005000039,Población de 5 años y más hablante de lengua indígena,1995,32,Personas
22,Querétaro,005,Colón,1005000039,Población de 5 años y más hablante de lengua indígena,2000,135,Personas
22,Querétaro,005,Colón,1005000039,Población de 5 años y más hablante de lengua indígena,2005,88,Personas
22,Querétaro,005,Colón,1005000039,Población de 5 años y más hablante de lengua indígena,2010,100,Personas
22,Querétaro,005,Colón,1005000039,Población de 5 años y más hablante de lengua indígena,2020,162,Personas
22,Querétaro,005,Colón,3104003001,Porcentaje de población inmigrante (migración reciente),2020,2.00797234489489,Porcentaje
22,Querétaro,005,Colón,3105001001,Densidad de población,2015,77.341554,Habitantes por kilómetro cuadrado
22,Querétaro,005,Colón,3105001001,Densidad de población,2020,82.8386261615946,Habitantes por kilómetro cuadrado
22,Querétaro,005,Colón,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,55.1153886265103,Porcentaje
22,Querétaro,005,Colón,3114004001,Porcentaje de viviendas con piso de tierra,2015,2.2851225,Porcentaje
22,Querétaro,005,Colón,3114004001,Porcentaje de viviendas con piso de tierra,2020,5.80285182889027,Porcentaje
22,Querétaro,005,Colón,3114006001,Porcentaje de viviendas con electricidad,2015,98.764239,Porcentaje
22,Querétaro,005,Colón,3114006001,Porcentaje de viviendas con electricidad,2020,98.9026658400496,Porcentaje
22,Querétaro,005,Colón,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,91.7482951022939,Porcentaje
22,Querétaro,005,Colón,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,92.2814631122133,Porcentaje
22,Querétaro,005,Colón,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,74.5599383271232,Porcentaje de viviendas
22,Querétaro,005,Colón,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,9350,Personas
22,Querétaro,005,Colón,6200205244,Viviendas que son cuarto de azotea,2020,0,Viviendas
22,Querétaro,005,Colón,6200205245,Viviendas móviles,2020,2,Viviendas
22,Querétaro,005,Colón,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,47,Viviendas
22,Querétaro,005,Colón,6200205247,Viviendas que son refugio,2020,1,Viviendas
22,Querétaro,005,Colón,6200205248,Viviendas colectivas,2020,10,Viviendas
22,Querétaro,005,Colón,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,10856,Viviendas
22,Querétaro,005,Colón,6200205252,Población de 5 años y más inmigrante,2020,2209,Personas
22,Querétaro,005,Colón,6200205253,Población total sin limitación en la actividad,2020,56293,Personas
22,Querétaro,005,Colón,6200205254,Población total que no especificó limitación en la actividad,2020,15,Personas
22,Querétaro,005,Colón,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,11.8811881188119,Porcentaje
22,Querétaro,005,Colón,6200205256,Población de 5 años y más con religión no especificada,2020,29,Personas
22,Querétaro,005,Colón,6200205257,Población de 5 años y más católica,2020,57736,Personas
22,Querétaro,005,Colón,6200205259,Población nacida en otro país residente en México,2020,134,Personas
22,Querétaro,005,Colón,6200205260,Población con limitación en la actividad para escuchar,2020,1266,Personas
22,Querétaro,005,Colón,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,462,Personas
22,Querétaro,005,Colón,6200205263,Población con limitación en la actividad para caminar o moverse,2020,2397,Personas
22,Querétaro,005,Colón,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,22.2772277227723,Porcentaje
22,Querétaro,005,Colón,6200205268,Población nacida en otro país residente en México hombres,2020,71,Personas
22,Querétaro,005,Colón,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,297,Personas
22,Querétaro,005,Colón,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,1527,Personas
22,Querétaro,005,Colón,6200205271,Población con limitación en la actividad,2020,7187,Personas
22,Querétaro,005,Colón,6200205272,Porcentaje de población nacida en otro país residente en México,2020,0.199639457099864,Porcentaje
22,Querétaro,005,Colón,6200205273,Población de 5 años y más con religión distinta de católica,2020,2217,Personas
22,Querétaro,005,Colón,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,0.213784589443257,Porcentaje
22,Querétaro,005,Colón,6200205277,Población de 5 años y más emigrante,2020,949,Personas
22,Querétaro,005,Colón,6200205280,Población con limitación en la actividad para ver,2020,4216,Personas
22,Querétaro,005,Colón,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,0.185785903863167,Porcentaje
22,Querétaro,005,Colón,6200205284,Población nacida en otro país residente en México mujeres,2020,63,Personas
22,Querétaro,005,Colón,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,65.8415841584158,Porcentaje
22,Querétaro,005,Colón,6200205286,Población con limitación en la actividad mental,2020,823,Personas
22,Querétaro,005,Colón,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,112.698412698413,Índice
22,Querétaro,005,Colón,6200205289,Población de 5 años y más sin religión,2020,579,Personas
22,Querétaro,005,Colón,6200240300,Porcentaje de hombres de 0 a 4 años,2015,5.5611406,Porcentaje
22,Querétaro,005,Colón,6200240300,Porcentaje de hombres de 0 a 4 años,2020,4.81469891367518,Porcentaje
22,Querétaro,005,Colón,6200240301,Población católica,2020,64.047,Miles de personas
22,Querétaro,005,Colón,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,34.5987411487018,Porcentaje
22,Querétaro,005,Colón,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
22,Querétaro,005,Colón,6200240305,Porcentaje de la población que profesa la religión católica,2020,95.4202112602613,Porcentaje
22,Querétaro,005,Colón,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.5058484,Porcentaje
22,Querétaro,005,Colón,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.566259853666533,Porcentaje
22,Querétaro,005,Colón,6200240311,Porcentaje de hombres de 10 a 14 años,2015,5.8084797,Porcentaje
22,Querétaro,005,Colón,6200240311,Porcentaje de hombres de 10 a 14 años,2020,5.24684459147332,Porcentaje
22,Querétaro,005,Colón,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,5.1462492,Porcentaje
22,Querétaro,005,Colón,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,5.10527962805669,Porcentaje
22,Querétaro,005,Colón,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,14.359242,Porcentaje
22,Querétaro,005,Colón,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,18.2331188679649,Porcentaje
22,Querétaro,005,Colón,6200240315,Porcentaje de la población con limitación mental,2020,1.30118577075099,Porcentaje
22,Querétaro,005,Colón,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
22,Querétaro,005,Colón,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,1,Personas
22,Querétaro,005,Colón,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
22,Querétaro,005,Colón,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,2,Personas
22,Querétaro,005,Colón,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,65.421869,Porcentaje
22,Querétaro,005,Colón,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,48.8616391588049,Porcentaje
22,Querétaro,005,Colón,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
22,Querétaro,005,Colón,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,3,Personas
22,Querétaro,005,Colón,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,1.4026521,Porcentaje
22,Querétaro,005,Colón,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,1.70474019103819,Porcentaje
22,Querétaro,005,Colón,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.429253,Porcentaje
22,Querétaro,005,Colón,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.461948827991119,Porcentaje
22,Querétaro,005,Colón,6200240331,Población de 5 años y más hablante de Maya,2020,2,Personas
22,Querétaro,005,Colón,6200240332,Población de 5 años y más hablante de Otomí,2020,108,Personas
22,Querétaro,005,Colón,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
22,Querétaro,005,Colón,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.1324301,Porcentaje
